962	E	10222.59375	10357.21296000015	温性针叶林
221	A	6712.59375	10146.935190000106	冰雪
963	E	10072.59375	10252.21296000015	温性针叶林
76	G	17212.59375	10180.91667000018	暖温性稀树灌木草丛
964	E	14902.59375	9644.064809998963	温性针叶林
222	A	8092.59375	9919.71296000015	冰雪
340	C	21532.59375	10310.268519998994	暖性针叶林
965	E	13492.59375	10034.342590000015	温性针叶林
80	K	10777.59375	9679.342590000015	寒温性灌丛
341	C	15697.59375	10171.564809998963	暖性针叶林
342	C	18592.59375	10130.268519998994	暖性针叶林
223	A	8377.59375	10218.41667000018	冰雪
238	D	19792.59375	10227.861109999008	针阔混交林
966	E	12832.59375	10017.675929998979	温性针叶林
967	E	14977.59375	10201.564809998963	温性针叶林
38	I	16117.59375	10227.861109999008	栽培植被
97	J	8662.59375	10248.509260000195	高山流石滩疏生草甸
343	C	20992.59375	9723.231480000075	暖性针叶林
968	E	9352.59375	10158.41667000018	温性针叶林
77	G	17917.59375	10132.120370000135	暖温性稀树灌木草丛
969	E	9337.59375	9974.342590000015	温性针叶林
970	E	9652.59375	10184.71296000015	温性针叶林
971	E	13102.59375	10171.564809998963	温性针叶林
344	C	18817.59375	10141.564809998963	暖性针叶林
345	C	21892.59375	10220.453699999955	暖性针叶林
39	I	16777.59375	10045.82407000009	栽培植被
224	A	8257.59375	10030.91667000018	冰雪
78	G	21577.59375	9993.231480000075	暖温性稀树灌木草丛
972	E	20677.59375	10098.41667000018	温性针叶林
79	G	16477.59375	10030.91667000018	暖温性稀树灌木草丛
973	E	19927.59375	10121.009260000195	温性针叶林
974	E	15397.59375	9936.935190000106	温性针叶林
975	E	10267.59375	9897.490739998873	温性针叶林
225	A	7192.59375	9950.083329998888	冰雪
226	A	7522.59375	10062.861109999008	冰雪
227	A	7447.59375	10121.009260000195	冰雪
98	J	8797.59375	10091.009260000195	高山流石滩疏生草甸
5	N	15832.59375	10064.71296000015	
228	A	6832.59375	9906.935190000106	冰雪
346	C	21352.59375	9052.305559998844	暖性针叶林
976	E	13237.59375	9955.82407000009	温性针叶林
40	I	16672.59375	10047.861109999008	栽培植被
977	E	14092.59375	10074.157409999985	温性针叶林
347	C	18472.59375	10047.861109999008	暖性针叶林
978	E	13837.59375	9982.21296000015	温性针叶林
229	A	9397.59375	9321.472219998948	冰雪
41	I	15967.59375	8825.91667000018	栽培植被
230	A	6577.59375	9931.564809998963	冰雪
231	A	7387.59375	9583.972219998948	冰雪
80	G	17647.59375	9931.564809998963	暖温性稀树灌木草丛
979	E	10897.59375	9895.82407000009	温性针叶林
980	E	14632.59375	9908.972219998948	温性针叶林
981	E	12982.59375	8983.694440000225	温性针叶林
348	C	19567.59375	9852.675929998979	暖性针叶林
232	A	6232.59375	9957.861109999008	冰雪
982	E	9487.59375	9809.620370000135	温性针叶林
349	C	19477.59375	8669.342590000015	暖性针叶林
233	A	6937.59375	9875.268519998994	冰雪
983	E	14782.59375	9914.71296000015	温性针叶林
984	E	10042.59375	9927.861109999008	温性针叶林
99	J	8917.59375	9862.120370000135	高山流石滩疏生草甸
985	E	13597.59375	9941.009260000195	温性针叶林
986	E	14152.59375	9717.490739998873	温性针叶林
350	C	16147.59375	9790.91667000018	暖性针叶林
987	E	13867.59375	9924.157409999985	温性针叶林
988	E	12892.59375	9740.083329998888	温性针叶林
351	C	18322.59375	9749.620370000135	暖性针叶林
234	A	8467.59375	9522.490739998873	冰雪
81	G	17917.59375	9623.787039998919	暖温性稀树灌木草丛
989	E	13582.59375	9821.009260000195	温性针叶林
352	C	15862.59375	9505.453699999955	暖性针叶林
990	E	11722.59375	9794.71296000015	温性针叶林
353	C	15982.59375	9725.268519998994	暖性针叶林
991	E	12217.59375	9751.564809998963	温性针叶林
992	E	11542.59375	9764.71296000015	温性针叶林
235	A	6892.59375	9485.083329998888	冰雪
993	E	14497.59375	9606.935190000106	温性针叶林
994	E	13882.59375	9698.972219998948	温性针叶林
82	G	21772.59375	9357.120370000135	暖温性稀树灌木草丛
236	A	9022.59375	9691.564809998963	冰雪
237	A	8437.59375	9682.120370000135	冰雪
995	E	12517.59375	9616.379629998934	温性针叶林
996	E	20182.59375	9569.620370000135	温性针叶林
997	E	11197.59375	9740.268519998994	温性针叶林
239	D	20017.59375	9691.564809998963	针阔混交林
100	J	9667.59375	9610.91667000018	高山流石滩疏生草甸
998	E	11287.59375	9678.41667000018	温性针叶林
238	A	5662.59375	9701.009260000195	冰雪
83	G	16897.59375	9498.32407000009	暖温性稀树灌木草丛
999	E	13552.59375	9661.564809998963	温性针叶林
354	C	21502.59375	9635.268519998994	暖性针叶林
1000	E	11377.59375	9516.935190000106	温性针叶林
239	A	7102.59375	9580.91667000018	冰雪
355	C	15937.59375	9661.564809998963	暖性针叶林
240	A	7912.59375	9605.268519998994	冰雪
356	C	21907.59375	9302.861109999008	暖性针叶林
1001	E	10072.59375	9631.564809998963	温性针叶林
1002	E	10942.59375	9618.41667000018	温性针叶林
241	A	5737.59375	9575.268519998994	冰雪
357	C	19642.59375	9167.675929998979	暖性针叶林
242	A	8857.59375	9548.972219998948	冰雪
84	G	21247.59375	8756.935190000106	暖温性稀树灌木草丛
1003	E	14572.59375	7129.342590000015	温性针叶林
85	G	17572.59375	9614.620370000135	暖温性稀树灌木草丛
1004	E	10297.59375	9584.71296000015	温性针叶林
243	A	8272.59375	9581.009260000195	冰雪
244	A	7687.59375	9567.861109999008	冰雪
1005	E	13402.59375	9556.379629998934	温性针叶林
245	A	6982.59375	9460.91667000018	冰雪
1006	E	11287.59375	9515.268519998994	温性针叶林
1007	E	13747.59375	9059.25	温性针叶林
1008	E	15082.59375	9316.379629998934	温性针叶林
1009	E	13117.59375	9524.71296000015	温性针叶林
86	G	18382.59375	9314.342590000015	暖温性稀树灌木草丛
101	J	9427.59375	9511.564809998963	高山流石滩疏生草甸
1010	E	14002.59375	9524.71296000015	温性针叶林
246	A	5707.59375	9432.675929998979	冰雪
87	G	17332.59375	9521.009260000195	暖温性稀树灌木草丛
247	A	5887.59375	9442.120370000135	冰雪
88	G	17767.59375	9244.898149998859	暖温性稀树灌木草丛
248	A	9622.59375	9428.972219998948	冰雪
249	A	9952.59375	9389.52778000012	冰雪
89	G	21547.59375	9385.82407000009	暖温性稀树灌木草丛
250	A	8842.59375	9188.60185000021	冰雪
251	A	10087.59375	9320.268519998994	冰雪
252	A	8317.59375	9447.675929998979	冰雪
90	G	17782.59375	9461.009260000195	暖温性稀树灌木草丛
1011	E	13387.59375	9391.564809998963	温性针叶林
253	A	9037.59375	9378.41667000018	冰雪
358	C	15487.59375	9299.52778000012	暖性针叶林
254	A	7177.59375	9378.41667000018	冰雪
1012	E	14632.59375	9365.268519998994	温性针叶林
255	A	7972.59375	9151.194440000225	冰雪
1013	E	14467.59375	9124.898149998859	温性针叶林
102	J	10282.59375	9188.972219998948	高山流石滩疏生草甸
81	K	10672.59375	9331.564809998963	寒温性灌丛
256	A	9277.59375	9168.32407000009	冰雪
82	K	10327.59375	9344.71296000015	寒温性灌丛
257	A	7897.59375	9303.509260000195	冰雪
91	G	18127.59375	9301.564809998963	暖温性稀树灌木草丛
92	G	21652.59375	9301.564809998963	暖温性稀树灌木草丛
42	I	15862.59375	9262.120370000135	栽培植被
1014	E	14767.59375	9149.620370000135	温性针叶林
359	C	21997.59375	9153.231480000075	暖性针叶林
258	A	5947.59375	9243.509260000195	冰雪
1015	E	14092.59375	9198.41667000018	温性针叶林
259	A	8212.59375	9192.861109999008	冰雪
260	A	7102.59375	9224.71296000015	冰雪
93	G	17887.59375	9198.41667000018	暖温性稀树灌木草丛
1016	E	12157.59375	9142.21296000015	温性针叶林
360	C	15172.59375	9168.41667000018	暖性针叶林
1017	E	12877.59375	9164.71296000015	温性针叶林
261	A	6697.59375	9029.620370000135	冰雪
262	A	6952.59375	9138.41667000018	冰雪
1018	E	13072.59375	9138.41667000018	温性针叶林
361	C	15382.59375	9164.71296000015	暖性针叶林
24	O	17797.59375	9125.268519998994	亚高山草甸
94	G	16717.59375	9095.268519998994	暖温性稀树灌木草丛
1019	E	12472.59375	9082.120370000135	温性针叶林
263	A	9697.59375	9161.009260000195	冰雪
264	A	9172.59375	9091.564809998963	冰雪
83	K	10357.59375	8845.731480000075	寒温性灌丛
265	A	9007.59375	9052.21296000015	冰雪
1020	E	11227.59375	9117.861109999008	温性针叶林
362	C	15427.59375	9052.21296000015	暖性针叶林
363	C	20572.59375	9061.564809998963	暖性针叶林
364	C	15082.59375	8943.231480000075	暖性针叶林
1021	E	12052.59375	9061.564809998963	温性针叶林
1022	E	14947.59375	9101.009260000195	温性针叶林
95	G	16447.59375	9085.91667000018	暖温性稀树灌木草丛
96	G	17062.59375	9057.861109999008	暖温性稀树灌木草丛
1023	E	13477.59375	9057.861109999008	温性针叶林
1024	E	12802.59375	7844.52778000012	温性针叶林
84	K	10432.59375	9001.564809998963	寒温性灌丛
266	A	8407.59375	9027.861109999008	冰雪
97	G	18472.59375	9041.009260000195	暖温性稀树灌木草丛
267	A	5812.59375	9014.71296000015	冰雪
1025	E	10807.59375	8982.861109999008	温性针叶林
268	A	9802.59375	8866.379629998934	冰雪
269	A	6742.59375	8958.41667000018	冰雪
270	A	7987.59375	8911.564809998963	冰雪
1026	E	10957.59375	8911.564809998963	温性针叶林
1027	E	13987.59375	8905.82407000009	温性针叶林
271	A	9427.59375	8654.435190000106	冰雪
25	F	18202.59375	7810.82407000009	河流
272	A	8347.59375	8902.120370000135	冰雪
1028	E	14872.59375	8875.82407000009	温性针叶林
1029	E	15082.59375	8076.287039998919	温性针叶林
98	G	17977.59375	8881.564809998963	暖温性稀树灌木草丛
273	A	7687.59375	8934.157409999985	冰雪
1030	E	12037.59375	8937.861109999008	温性针叶林
1031	E	12442.59375	8898.41667000018	温性针叶林
274	A	7882.59375	8924.71296000015	冰雪
275	A	9067.59375	8977.21296000015	冰雪
365	C	18952.59375	8821.564809998963	暖性针叶林
103	J	9922.59375	8952.861109999008	高山流石滩疏生草甸
276	A	8632.59375	8894.71296000015	冰雪
1032	E	13252.59375	8894.71296000015	温性针叶林
1033	E	10582.59375	8855.268519998994	温性针叶林
277	A	6982.59375	8907.861109999008	冰雪
278	A	9217.59375	8718.32407000009	冰雪
279	A	8947.59375	8798.972219998948	冰雪
1034	E	11872.59375	8891.009260000195	温性针叶林
1035	E	15247.59375	8785.82407000009	温性针叶林
280	A	8122.59375	8851.564809998963	冰雪
281	A	7027.59375	8832.490739998873	冰雪
99	G	16867.59375	8834.71296000015	暖温性稀树灌木草丛
100	G	18547.59375	8678.972219998948	暖温性稀树灌木草丛
282	A	7657.59375	8316.564809998963	冰雪
283	A	5482.59375	8768.972219998948	冰雪
1036	E	15052.59375	8861.009260000195	温性针叶林
1037	E	12787.59375	8637.490739998873	温性针叶林
284	A	8032.59375	8729.52778000012	冰雪
1038	E	10612.59375	8400.82407000009	温性针叶林
43	I	15652.59375	8814.157409999985	栽培植被
285	A	7567.59375	8817.861109999008	冰雪
286	A	7777.59375	8738.972219998948	冰雪
1039	E	11332.59375	8778.41667000018	温性针叶林
287	A	8737.59375	8639.620370000135	冰雪
1040	E	10987.59375	8849.805559998844	温性针叶林
288	A	8842.59375	8395.453699999955	冰雪
1041	E	13402.59375	8708.972219998948	温性针叶林
1042	E	15382.59375	8590.63889000006	温性针叶林
366	C	21037.59375	8774.71296000015	暖性针叶林
289	A	9607.59375	8485.731480000075	冰雪
101	G	16732.59375	8639.52778000012	暖温性稀树灌木草丛
1043	E	14632.59375	8731.564809998963	温性针叶林
1044	E	12067.59375	8573.787039998919	温性针叶林
1045	E	11257.59375	8731.564809998963	温性针叶林
290	A	7237.59375	8626.379629998934	冰雪
1046	E	11062.59375	8701.564809998963	温性针叶林
102	G	18037.59375	8716.379629998934	暖温性稀树灌木草丛
367	C	19357.59375	8316.564809998963	暖性针叶林
291	A	7897.59375	8487.675929998979	冰雪
103	G	17077.59375	8652.861109999008	暖温性稀树灌木草丛
44	I	15862.59375	8654.71296000015	栽培植被
292	A	9727.59375	8628.41667000018	冰雪
293	A	7927.59375	8641.564809998963	冰雪
104	G	21622.59375	8296.009260000195	暖温性稀树灌木草丛
85	K	10462.59375	8637.861109999008	寒温性灌丛
1047	E	9622.59375	7746.287039998919	温性针叶林
1048	E	13672.59375	8521.564809998963	温性针叶林
86	K	10357.59375	8397.490739998873	寒温性灌丛
368	C	20437.59375	8498.972219998948	暖性针叶林
1049	E	11032.59375	8498.972219998948	温性针叶林
26	F	17722.59375	8512.120370000135	河流
1	Q	16432.59375	8406.935190000106	落叶阔叶林
1050	E	16102.59375	7330.82407000009	温性针叶林
1051	E	13942.59375	8406.935190000106	温性针叶林
294	A	8227.59375	8271.75	冰雪
105	G	18112.59375	8534.71296000015	暖温性稀树灌木草丛
87	K	10237.59375	8574.157409999985	寒温性灌丛
369	C	18697.59375	8525.083329998888	暖性针叶林
106	G	17377.59375	8328.32407000009	暖温性稀树灌木草丛
295	A	7447.59375	8504.71296000015	冰雪
107	G	17497.59375	8493.509260000195	暖温性稀树灌木草丛
296	A	9247.59375	8517.861109999008	冰雪
1052	E	13627.59375	8452.21296000015	温性针叶林
370	C	19462.59375	7689.52778000012	暖性针叶林
88	K	11902.59375	8067.120370000135	寒温性灌丛
371	C	20107.59375	8236.379629998934	暖性针叶林
45	I	15967.59375	8448.41667000018	栽培植被
297	A	8497.59375	8401.564809998963	冰雪
298	A	5212.59375	8435.268519998994	冰雪
1053	E	15607.59375	8461.564809998963	温性针叶林
89	K	10147.59375	8471.009260000195	寒温性灌丛
108	G	16897.59375	8247.675929998979	暖温性稀树灌木草丛
1054	E	14392.59375	8375.268519998994	温性针叶林
1055	E	10957.59375	8011.194440000225	温性针叶林
109	G	17272.59375	8441.009260000195	暖温性稀树灌木草丛
1056	E	14932.59375	8427.861109999008	温性针叶林
299	A	7597.59375	8403.509260000195	冰雪
300	A	9082.59375	8352.861109999008	冰雪
301	A	9847.59375	8249.52778000012	冰雪
46	I	15607.59375	8281.564809998963	栽培植被
302	A	7987.59375	8364.157409999985	冰雪
1057	E	12802.59375	8341.564809998963	温性针叶林
47	I	17872.59375	8285.268519998994	栽培植被
1058	E	14602.59375	7627.8611099990085	温性针叶林
303	A	8512.59375	8311.564809998963	冰雪
372	C	18892.59375	8294.71296000015	暖性针叶林
304	A	8857.59375	8242.21296000015	冰雪
1059	E	11527.59375	8281.564809998963	温性针叶林
2	Q	16522.59375	8242.21296000015	落叶阔叶林
110	G	18517.59375	7560.82407000009	暖温性稀树灌木草丛
104	J	9697.59375	8172.675929998979	高山流石滩疏生草甸
1060	E	12577.59375	7830.82407000009	温性针叶林
111	G	17092.59375	8191.564809998963	暖温性稀树灌木草丛
1061	E	11137.59375	8108.972219998948	温性针叶林
25	O	11767.59375	8170.916670000181	亚高山草甸
112	G	21907.59375	8234.71296000015	暖温性稀树灌木草丛
105	J	10612.59375	8195.268519998994	高山流石滩疏生草甸
113	G	21847.59375	7840.268519998994	暖温性稀树灌木草丛
305	A	9442.59375	8234.71296000015	冰雪
114	G	17542.59375	8202.861109999008	暖温性稀树灌木草丛
306	A	10162.59375	8138.972219998948	冰雪
1062	E	11407.59375	8231.009260000195	温性针叶林
115	G	21082.59375	8165.268519998994	暖温性稀树灌木草丛
1063	E	12412.59375	8161.564809998963	温性针叶林
1064	E	13192.59375	8154.157409999985	温性针叶林
48	I	16072.59375	8157.8611099990085	栽培植被
1065	E	12277.59375	8171.009260000195	温性针叶林
373	C	16492.59375	7876.3796299989335	暖性针叶林
307	A	8377.59375	8062.120370000135	冰雪
116	G	17377.59375	8082.8611099990085	暖温性稀树灌木草丛
106	J	10402.59375	7876.3796299989335	高山流石滩疏生草甸
308	A	7642.59375	7495.3611099990085	冰雪
309	A	7687.59375	8111.009260000195	冰雪
90	K	11692.59375	7887.675929998979	寒温性灌丛
117	G	17002.59375	8011.564809998963	暖温性稀树灌木草丛
91	K	11467.59375	8032.120370000135	寒温性灌丛
310	A	6772.59375	8045.268519998994	冰雪
1066	E	15322.59375	8011.564809998963	温性针叶林
311	A	6502.59375	7857.675929998979	冰雪
374	C	18952.59375	8067.8611099990085	暖性针叶林
118	G	18337.59375	7857.490739998873	暖温性稀树灌木草丛
107	J	10582.59375	8054.71296000015	高山流石滩疏生草甸
36	L	12127.59375	7305.268519998994	高山草甸
92	K	8722.59375	7692.490739998873	寒温性灌丛
1067	E	15412.59375	7745.083329998888	温性针叶林
312	A	7267.59375	7958.972219998948	冰雪
313	A	7207.59375	7758.046300000045	冰雪
314	A	6502.59375	7994.71296000015	冰雪
3	Q	16597.59375	7735.731480000075	落叶阔叶林
119	G	17152.59375	7797.675929998979	暖温性稀树灌木草丛
49	I	17707.59375	8005.916670000181	栽培植被
315	A	7882.59375	7806.935190000106	冰雪
93	K	8902.59375	7947.8611099990085	寒温性灌丛
94	K	11632.59375	7917.8611099990085	寒温性灌丛
108	J	10537.59375	7865.268519998994	高山流石滩疏生草甸
